Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Respawn02_CY_D.uasset, *[Normal] : T_Respawn02_CY_no 	*[Albedo] : T_Respawn02_CY_dn 	*[Mask] : T_Respawn02_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Respawn03_KJH.uasset, *[Normal] : T_Respawn03_KJH_no 	*[Albedo] : T_Respawn03_KJH_dn 	*[Mask] : T_Respawn03_KJH_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Respawn03_KJH1.uasset, *[Normal] : T_Respawn03_KJH_no 	*[Albedo] : T_Respawn03_KJH_dn 	*[Mask] : T_Respawn03_KJH_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Respawn03_KJH2.uasset, *[Normal] : T_Respawn03_KJH_no 	*[Albedo] : T_Respawn03_KJH_dn 	*[Mask] : T_Respawn03_KJH_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_SPeninsula_Object_Shipwreck01.uasset, *[Albedo] : LV_BlackForest_Ship_D_NWCOZL 	*[GI Texture] : T_BlackForest_Ship_GI 	*[Normal] : LV_BlackForest_Ship_N_NWCOZL 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_SPeninsula_Object_Shipwreck02.uasset, *[Albedo] : LV_BlackForest_Ship05_D_NWCOZL 	*[GI Texture] : T_BlackForest_Ship_GI 	*[Normal] : LV_BlackForest_Ship05_N_NWCOZL 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_SPeninsula_Object_Shipwreck03.uasset, *[Mask] : T_Common03_LHS_me 	*[Normal] : Shells_nmp 	*[Albedo] : Shells 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_Spirit_Altar_01_YN.uasset, *[Albedo] : T_Spirit_Altar_01_YN_dn 	*[GI Texture] : T_Spirit_Altar_01_YN_GI 	*[Normal] : T_Spirit_Altar_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_WoodRaker_01.uasset, *[Albedo] : T_WoodRaker_01_dn 	*[GI Texture] : T_WoodRaker_01_gi 	*[Normal] : T_WoodRaker_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Common/Material/M_WoodRaker_01_2.uasset, *[Albedo] : T_WoodRaker_01_dn 	*[GI Texture] : T_WoodRaker_01_gi 	*[Normal] : T_WoodRaker_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_Barricade_a2_dn.uasset, *[Mask] : T_pf_Barricade_a2_me 	*[Normal] : T_pf_Barricade_a2_no 	*[Albedo] : T_pf_Barricade_a2_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_BoxProps_a_dn.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_pf_BoxProps_a_dn 	*[Mask] : T_pf_BoxProps_a_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_BoxProps_a_dn1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_pf_BoxProps_a_dn 	*[Mask] : T_pf_BoxProps_a_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_BoxProps_a_dn2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_pf_BoxProps_a_dn 	*[Mask] : T_pf_BoxProps_a_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_WoodCartBrok_a_01_dn.uasset, *[Mask] : T_pf_WoodCartBrok_a_01_me 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_pf_WoodCartBrok_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Cor_Forest/Material/M_pf_WoodCartBrok_a_01_ws.uasset, *[weather Tex] : weather_m 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_pf_WoodCartBrok_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_Cactaceae_D.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_Cactaceae_N 	*[Albedo] : T_Cactaceae_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_Cactaceae_D1.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_Cactaceae_N 	*[Albedo] : T_Cactaceae_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_Cactaceae_D2.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_Cactaceae_N 	*[Albedo] : T_Cactaceae_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_Desert19_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_Desert19_01_N 	*[Albedo] : T_Desert19_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_Desert19_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_Desert19_02_N 	*[Albedo] : T_Desert19_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_01_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_01_01_N 	*[Albedo] : T_DesertValley_01_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_01_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_01_02_N 	*[Albedo] : T_DesertValley_01_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp03_D.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp03_N 	*[Albedo] : T_DesertValley_Camp03_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp03_D1.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp03_N 	*[Albedo] : T_DesertValley_Camp03_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp03_D2.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp03_N1 	*[Albedo] : T_DesertValley_Camp03_D1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp04_D.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp04_N 	*[Albedo] : T_DesertValley_Camp04_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp05_D.uasset, *[Normal] : T_DesertValley_Camp05_N 	*[Albedo] : T_DesertValley_Camp05_D 	*[Mask] : T_DesertValley_Camp05_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp06.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp06_N 	*[Albedo] : T_DesertValley_Camp06_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Camp06_light.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Camp06_N 	*[Albedo] : T_DesertValley_Camp06_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_01.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_01_N 	*[Albedo] : T_DesertValley_GroundProp02_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_02.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_02_N 	*[Albedo] : T_DesertValley_GroundProp02_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_03.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_01_N 	*[Albedo] : T_DesertValley_GroundProp02_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_04.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_02_N 	*[Albedo] : T_DesertValley_GroundProp02_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_05.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_01_N 	*[Albedo] : T_DesertValley_GroundProp02_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_06.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_02_N 	*[Albedo] : T_DesertValley_GroundProp02_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_GroundProp02_07.uasset, *[Mask] : LV_Terny_Object_Tentacle01_me 	*[Normal] : T_DesertValley_GroundProp02_02_N 	*[Albedo] : T_DesertValley_GroundProp02_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House01_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House01_01_N 	*[Albedo] : T_DesertValley_House01_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House01_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House01_02_N 	*[Albedo] : T_DesertValley_House01_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House02_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House02_01_N 	*[Albedo] : T_DesertValley_House02_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House02_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House02_02_N 	*[Albedo] : T_DesertValley_House02_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House03_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House03_01_N 	*[Albedo] : T_DesertValley_House03_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_House03_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_House03_02_N 	*[Albedo] : T_DesertValley_House03_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop01_CY.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop01_N 	*[Albedo] : T_DesertValley_Prop01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop01_CY1.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop01_N 	*[Albedo] : T_DesertValley_Prop01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop05.uasset, *[Normal] : T_DesertValley_Prop05_N 	*[Albedo] : T_DesertValley_Prop05_D 	*[Mask] : T_DesertValley_Prop05_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop06.uasset, *[Normal] : T_DesertValley_Prop05_N 	*[Albedo] : T_DesertValley_Prop05_D 	*[Mask] : T_DesertValley_Prop05_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop06_01.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop06_01_N 	*[Albedo] : T_DesertValley_Prop06_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop06_02.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop06_02_N 	*[Albedo] : T_DesertValley_Prop06_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop06_03.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop06_02_N 	*[Albedo] : T_DesertValley_Prop06_02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop06_04.uasset, *[Mask] : T_DesertValley_Prop05_ME 	*[Normal] : T_DesertValley_Prop06_01_N 	*[Albedo] : T_DesertValley_Prop06_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_DesertValley_Prop08_CY.uasset, *[Normal] : LV_Terny_Object_Tentacle01_N_KJH 	*[Albedo] : LV_Terny_Object_Tentacle01_D_KJH 	*[Mask] : LV_Terny_Object_Tentacle01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_Aset_rock_volcanic_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_rock_volcanic_N 	*[Albedo] : T_MERGED_Aset_rock_volcanic_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_Aset_rock_volcanic_D1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_rock_volcanic_N 	*[Albedo] : T_MERGED_Aset_rock_volcanic_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_1_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_1_no 	*[Albedo] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_no 	*[Albedo] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar01_SM_EYE16_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_01_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_01_no 	*[Albedo] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_no 	*[Albedo] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_no 	*[Albedo] : T_MERGED_LV_Campagna_MoleCricketsDen_Pillar02_SM_EYE5_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_MERGED_LV_DesertValley_Goblin_BridgeDeco04_SM_KHJ_258_dn.uasset, *[Normal] : T_MERGED_LV_DesertValley_Goblin_BridgeDeco04_SM_KHJ_258_no 	*[Albedo] : T_MERGED_LV_DesertValley_Goblin_BridgeDeco04_SM_KHJ_258_dn 	*[Mask] : T_MERGED_LV_DesertValley_Goblin_BridgeDeco04_SM_KHJ_258_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_WhaleBone01_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_WhaleBone01_N 	*[Albedo] : T_WhaleBone01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_WhaleBone01_D1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_WhaleBone01_N 	*[Albedo] : T_WhaleBone01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_WhaleBone01_D_VertexLit_TA.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_WhaleBone01_N 	*[Albedo] : T_WhaleBone01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_WhaleBone02_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_WhaleBone02_N 	*[Albedo] : T_WhaleBone02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/M_WhaleBone02_D1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_WhaleBone02_N 	*[Albedo] : T_WhaleBone02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/SM_Desert03_LHS.uasset, *[Normal] : T_Desert03_LHS_N 	*[Albedo] : T_Desert03_LHS_D 	*[Mask] : T_Desert03_LHS_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/T_MERGED_Aset_rock_sandstone_01_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_Aset_rock_sandstone_01_N 	*[Albedo] : T_MERGED_Aset_rock_sandstone_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/T_MERGED_Aset_rock_sandstone_01_D2.uasset, *[Normal] : T_MERGED_Aset_rock_sandstone_01_N 	*[Albedo] : T_MERGED_Aset_rock_sandstone_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Desert/Material/T_MERGED_Aset_rock_sandstone_02_D.uasset, *[Normal] : T_MERGED_Aset_rock_sandstone_02_N 	*[Albedo] : T_MERGED_Aset_rock_sandstone_02_D 	*[Mask] : T_MERGED_Aset_rock_sandstone_02_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/LV_Campagna_City_WallPlan01A_MI_EYE.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Common08_KJH_N 	*[Albedo] : T_Pf_Common08_KJH_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/LV_Campagna_City_WallPlan01A_MI_EYE1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Common08_KJH_N 	*[Albedo] : T_Pf_Common08_KJH_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/LV_Campagna_City_WallPlan01A_MI_EYE2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Common08_KJH_N 	*[Albedo] : T_Pf_Common08_KJH_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/LV_Campagna_City_WallPlan01A_MI_EYE3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Common08_KJH_N 	*[Albedo] : T_Pf_Common08_KJH_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/LV_Campagna_City_WallPlan01A_MI_EYE4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Common08_KJH_N 	*[Albedo] : T_Pf_Common08_KJH_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest04_01_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest04_01_D 	*[Mask] : T_Dry_Forest05_01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest04_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest04_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest08_CY_dn.uasset, *[Normal] : T_Dry_Forest08_CY_no 	*[Albedo] : T_Dry_Forest08_CY_dn 	*[Mask] : T_Dry_Forest08_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest09_dn.uasset, *[Normal] : T_Dry_Forest09_CY_no 	*[Albedo] : T_Dry_Forest09_CY_dn 	*[Mask] : T_Dry_Forest09_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest09_dn1.uasset, *[Mask] : T_Dry_Forest09_CY1_me 	*[Normal] : T_Dry_Forest09_CY1_no 	*[Albedo] : T_Dry_Forest09_CY1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest10_D.uasset, *[Mask] : T_Dry_Forest10_CY_me 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest10_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest12_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest12_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest12_D1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest12_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest14_01_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest14_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest14_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Dry_Forest14_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest15_CY_dn.uasset, *[Normal] : T_Dry_Forest15_CY_no 	*[Albedo] : T_Dry_Forest15_CY_dn 	*[Mask] : T_Dry_Forest15_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest15_CY_dn1.uasset, *[Normal] : T_Dry_Forest15_CY_no 	*[Albedo] : T_Dry_Forest15_CY_dn 	*[Mask] : T_Dry_Forest15_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest18_CY_01_dn.uasset, *[Normal] : T_Dry_Forest18_CY_01_no 	*[Albedo] : T_Dry_Forest18_CY_01_dn 	*[Mask] : T_Dry_Forest18_CY_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest18_CY_dn.uasset, *[Albedo] : T_Dry_Forest18_CY_dn 	*[GI Texture] : T_Dry_Forest18_CY_li 	*[Normal] : T_Dry_Forest18_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest18_CY_dn2.uasset, *[Albedo] : T_Dry_Forest18_CY_dn 	*[GI Texture] : T_Dry_Forest18_CY_li 	*[Normal] : T_Dry_Forest18_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest18_CY_dn_VertexLit01_TA.uasset, *[Albedo] : T_Dry_Forest18_CY_dn_TA 	*[GI Texture] : T_Dry_Forest18_CY_li 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest18_CY_dn_VertexLit02_TA1.uasset, *[Albedo] : T_Dry_Forest18_CY_dn_TA 	*[GI Texture] : T_Dry_Forest18_CY_li 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest19_CY_01_dn.uasset, *[Normal] : T_Dry_Forest19_CY_01_no 	*[Albedo] : T_Dry_Forest19_CY_01_dn 	*[Mask] : T_Dry_Forest19_CY_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest19_CY_dn.uasset, *[Albedo] : T_Dry_Forest19_CY_dn 	*[GI Texture] : T_Dry_Forest19_CY_li 	*[Normal] : T_Dry_Forest19_CY_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Dry_Forest20_CY_01_dn.uasset, *[Normal] : T_Dry_Forest19_CY_01_no 	*[Albedo] : T_Dry_Forest19_CY_01_dn 	*[Mask] : T_Dry_Forest19_CY_01_me 	
