Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I2.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_F_06_junggl_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I3.uasset, *[Mask] : T_F_06_junggl_plant_D_me 	*[Albedo] : T_F_06_junggl_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I4.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_F_06_junggl_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Mask] : T_F_06_jungle_plant_I_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a10.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a11.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Mask] : T_F_06_jungle_plant_I_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a12.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Mask] : T_F_06_jungle_plant_I_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a2.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a3.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a4.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a5.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a6.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a7.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a8.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a9.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_a_dark.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_dark.uasset, *[Mask] : T_F_06_jungle_plant_I_me 	*[Albedo] : T_F_06_jungle_plant_I_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F.uasset, *[Mask] : T_Foliage_Plan01_ME_KMS 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F1.uasset, *[Mask] : T_Foliage_Plan01_ME_KMS 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F2.uasset, *[Normal] : T_Foliage_Desert02_MS_no 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Mask] : T_Foliage_Plan01_ME_KMS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F3.uasset, *[Normal] : T_Foliage_Desert02_MS_no 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Mask] : T_Foliage_Plan01_ME_KMS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F4.uasset, *[Mask] : T_Foliage_Plan01_ME_KMS 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F5.uasset, *[Mask] : T_Foliage_Plan01_ME_KMS 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F6.uasset, *[Mask] : T_Foliage_Plan01_ME_KMS 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_junggl_plant_I_F7.uasset, *[Albedo] : T_Foliage_Plan01_D_KMS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_A.uasset, *[Mask] : T_F_06_jungle_plant_A_me 	*[Albedo] : T_F_06_jungle_plant_A_dn 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_A1.uasset, *[Mask] : T_F_06_jungle_plant_A_me 	*[Albedo] : T_F_06_jungle_plant_A_dn 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_F2.uasset, *[Mask] : T_Navara_Foliage_BushTree01_ME 	*[Albedo] : T_Navara_Foliage_BushTree01_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_F3.uasset, *[Mask] : T_Navara_Foliage_BushTree01_ME 	*[Albedo] : T_Navara_Foliage_BushTree01_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_F4.uasset, *[Mask] : T_Navara_Foliage_BushTree01_ME 	*[Albedo] : T_Navara_Foliage_BushTree01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_WS1.uasset, *[Mask] : T_Navara_Foliage_BushTree01_ME 	*[Albedo] : T_Navara_Foliage_BushTree01_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_jungle_plant_WS2.uasset, *[Mask] : T_Navara_Foliage_BushTree01_ME 	*[Albedo] : T_Navara_Foliage_BushTree01_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_midtree_D1.uasset, *[Normal] : T_F_06_midtree_A_no 	*[Albedo] : T_F_06_midtree_D_D 	*[Mask] : T_F_06_midtree_D_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_06_midtree_WS.uasset, *[Normal] : T_F_06_midtree_A_no 	*[Albedo] : T_F_06_midtree_B_dn 	*[Mask] : T_F_06_midtree_B_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_10_junggl_plant_I_F2.uasset, *[Normal] : T_Foliage_Desert02_MS_no 	*[Albedo] : T_Foliage_Plan01_D_KMS 	*[Mask] : T_Foliage_Plan01_ME_KMS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_F_10_Object_Foliage_dark2.uasset, *[Mask] : T_Aloe_plant_Shadow 	*[Albedo] : T_Common_Object_Foliage_dark_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Gnollando_Tree_PalmTree01Bark.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Gnollando_Tree_PalmTree01Bark_N_NWCEVA 	*[Albedo] : LV_Gnollando_Tree_PalmTree01Bark_D_NWCEVA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Gnollando_Tree_PalmTree01Leaf.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Gnollando_Tree_PalmTree01Leaf_D_NWCEVA 	*[Mask] : LV_Gnollando_Tree_PalmTree01Leaf_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Gnollando_Tree_PalmTree01Leaf1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Gnollando_Tree_PalmTree01Leaf_D_NWCEVA 	*[Mask] : LV_Gnollando_Tree_PalmTree01Leaf_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn2.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn3.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn4.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn5.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn6.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn_dark.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn_dark1.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_LV_Navarra_Foliage_FlowerPot_dn_redflower.uasset, *[Mask] : T_LV_Navarra_Foliage_FlowerPot_me 	*[Albedo] : T_LV_Navarra_Foliage_FlowerPot_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Neutral_Foliage_LuminousPlants02.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Neutral_Foliage_LuminousPlants02_D 	*[Mask] : T_Neutral_Foliage_LuminousPlants02_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Neutral_Foliage_LuminousPlants03.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Neutral_Foliage_LuminousPlants02_D 	*[Mask] : T_Neutral_Foliage_LuminousPlants02_ME2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Plant_Vine_01_1.uasset, *[Normal] : T_Plant_Vine_01_no 	*[Albedo] : T_Plant_Vine_01_dn 	*[Mask] : T_Plant_Vine_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Plant_Vine_01_2.uasset, *[Mask] : T_Plant_Vine_01_me 	*[Normal] : T_Plant_Vine_01_no 	*[Albedo] : T_Plant_Vine_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Plant_Vine_01_3.uasset, *[Normal] : T_Plant_Vine_01_no 	*[Albedo] : T_Plant_Vine_01_dn 	*[Mask] : T_Plant_Vine_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Plant_Vine_01_4.uasset, *[Mask] : T_Plant_Vine_01_me 	*[Normal] : T_Plant_Vine_01_no 	*[Albedo] : T_Plant_Vine_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Plant_Vine_01_5.uasset, *[Normal] : T_Plant_Vine_01_no 	*[Albedo] : T_Plant_Vine_01_dn 	*[Mask] : T_Plant_Vine_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_pve15_Foliage_DryBush01.uasset, *[Mask] : T_pve_15_plant_A_me 	*[Albedo] : T_pve_15_plant_A_dn 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_pve15_Foliage_DryBush01_B.uasset, *[Mask] : T_pve_15_plant_B_me 	*[Albedo] : T_pve_15_plant_B_dn 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_pve15_Foliage_DryBush02.uasset, *[Mask] : T_pve_15_plant_A_me 	*[Albedo] : T_pve_15_plant_A_dn 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush01.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush02.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush03.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush04.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush05.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Shakara_Foliage_DryBush06.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Shakara_Foliage_DryBush01_D 	*[Mask] : T_Shakara_Foliage_DryBush01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Tree_Vine01.uasset, *[Mask] : T_Tree_Vine01_ME 	*[Albedo] : T_Tree_Vine01_D 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Tree_Vine02.uasset, *[Mask] : T_Tree_Vine02_ME 	*[Albedo] : T_Tree_Vine02_D 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Turtlelake_Foliage_Bush01_Regi.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Turtlelake_Foliage_Bush01_D_HMJ 	*[Mask] : LV_TurtleLake_Foliage_Bush01_C_HMJ 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Turtlelake_Foliage_Bush_pve5.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Turtlelake_Foliage_Bush01_D_HMJ 	*[Mask] : LV_TurtleLake_Foliage_Bush01_C_HMJ 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_VarietyPlants01_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_VarietyPlants01_D 	*[Mask] : T_VarietyPlants01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_VarietyPlants01_D1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_VarietyPlants01_D 	*[Mask] : T_VarietyPlants01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Vine.uasset, *[Mask] : T_Vine_ME 	*[Albedo] : T_Vine_D 	*[Normal] : T_Foliage_Desert02_MS_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M_Vine1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : NoTexture 	*[Mask] : T_Vine_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M__FEA1_Foliage_03_1.uasset, *[Mask] : T_Foliage_ME 	*[Albedo] : T_Foliage_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Foliage/Materials/M__FEA1_Foliage_03_1_Dark.uasset, *[Mask] : T_Foliage_ME 	*[Albedo] : T_Foliage_D 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_L_rbewF_4K_Albedo.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : Aset_L_rbewF_4K_Normal_LOD5 	*[Albedo] : Aset_L_rbewF_4K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_M_rbixP_4K_Albedo.uasset, *[Mask] : Aset_M_rbixP_4K_Roughness 	*[Normal] : Aset_M_rbixP_4K_Normal_LOD5 	*[Albedo] : Aset_M_rbixP_4K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_qkduW_4K_Albedo.uasset, *[Mask] : Aset_qkduW_4K_Roughness 	*[Normal] : Aset_qkduW_4K_Normal_LOD5 	*[Albedo] : Aset_qkduW_4K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_qkduW_4K_Albedo1.uasset, *[Mask] : Aset_qkduW_4K_Roughness 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Aset_qkduW_4K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_qkduW_4K_Albedo3.uasset, *[Mask] : Aset_qkduW_4K_Roughness 	*[Normal] : Aset_qkduW_4K_Normal_LOD5 	*[Albedo] : Aset_qkduW_4K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_sandstone_M_pjhuB_LOD1.uasset, *[Mask] : Rock_Volcanic_Large_Brown_Rough_qdgr5_2K_Roughness 	*[Normal] : Aset_rock_sandstone_M_pjhuB_2K_Normal_LOD1 	*[Albedo] : Aset_rock_sandstone_M_pjhuB_2K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_sandstone_M_rjBrt_LOD4.uasset, *[Mask] : Rock_Volcanic_Large_Brown_Rough_qdgr5_2K_Roughness 	*[Normal] : Aset_rock_sandstone_M_rjBrt_2K_Normal_LOD4 	*[Albedo] : Aset_rock_sandstone_M_rjBrt_2K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_sandstone_M_rkctj_LOD3.uasset, *[Mask] : Rock_Volcanic_Large_Brown_Rough_qdgr5_2K_Roughness 	*[Normal] : Aset_rock_sandstone_M_rkctj_2K_Normal_LOD3 	*[Albedo] : Aset_rock_sandstone_M_rkctj_2K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_sandstone_S_plras_3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : Aset_wood_log_M_qdtdP_1K_Normal_LOD2 	*[Albedo] : T_Mega_wood_log_M_qdtdP_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_sandstone_S_plras_4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Mega_wood_log_M_qdtdP_N1 	*[Albedo] : T_Mega_wood_log_M_qdtdP_D1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_volcanic_M_qcvtb_2K_Albedo.uasset, *[Mask] : Aset_rock_volcanic_M_qcvtb_2K_Roughness 	*[Normal] : Aset_rock_volcanic_M_qcvtb_2K_Normal_LOD4 	*[Albedo] : Aset_rock_volcanic_M_qcvtb_2K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_rock_volcanic_M_qfjwU_2K_Albedo.uasset, *[Mask] : Aset_rock_volcanic_M_qfjwU_2K_Roughness 	*[Normal] : Aset_rock_volcanic_M_qfjwU_2K_Normal_LOD3 	*[Albedo] : Aset_rock_volcanic_M_qfjwU_2K_Albedo 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/MegaScan/Materials/Aset_wood_tree_L_qlEtl_2K_Albedo.uasset, *[Mask] : mask_0_1_1 	*[Normal] : Aset_wood_tree_L_qlEtl_2K_Normal_LOD5 	*[Albedo] : Aset_wood_tree_L_qlEtl_2K_Albedo 	
